25.15611631392446, 91.74956449595705
24.117947106776512, 91.63245758013242
24.124967837863515, 91.44454300883203
24.73465656643259, 91.37996695887475
24.699041276544563, 92.03143992014095
25.16978687825479, 91.88665556273668
25.008159862693315, 91.91596271233732
25.17810640485828, 91.95579962534921
25.18265122296369, 92.0173083203767
25.182307776536597, 92.00057685727731
25.18191394352113, 91.91586594380826
25.097064473749988, 92.04454077593401
25.105935046319075, 92.17581719854455
25.183870085873114, 92.07284653741524
25.157067262317995, 92.12168847191144
25.049672918811197, 92.32273892102683
24.352460511220915, 91.70602931459612
24.638342566636123, 92.22311923758444
24.70076839365616, 91.555028506486
24.95546794343327, 91.93084158099084
24.906711153823608, 91.93484928021203
24.325105553175923, 91.78727077992787
24.282544143613478, 91.82158103070141
24.638415944906114, 92.2245240908587
24.17382148173338, 91.88594063770823
24.218104721985448, 91.70543986059288
24.30247937134183, 91.76019509537508
25.1652092059429, 91.39388282868265
25.071136192806552, 91.39263603425225
25.105338646291848, 91.46772669843816
24.90252184703191, 91.86596889675081
24.887742363012638, 91.86799269012985
24.888429781271913, 91.8677641098956
24.90589372874207, 91.880576484644
24.9176074993218, 91.90636999411545
24.894733908990943, 91.86721551156249
24.89403409326524, 91.8773608664717
24.929530865157695, 91.86705754972026
24.911456488607048, 91.88657947060658
24.911332441128863, 91.83219113583073
25.140553737999053, 91.08835816789521
25.12439437343092, 91.6812939016114
25.1940586319425, 91.25027627799633
25.198782303117834, 91.184830146349
24.303472402530165, 91.35861004677896
25.194626588195046, 91.17279947908877
